03-05-2010,154.373,120.260
03-06-2010,154.294,120.260
03-07-2010,154.366,120.260
03-08-2010,154.342,120.260
03-09-2010,154.635,120.260
03-10-2010,154.758,120.260
03-11-2010,154.861,120.260
03-12-2010,154.913,120.260
03-13-2010,155.006,120.260
03-14-2010,155.067,120.260
03-15-2010,155.137,120.260
03-16-2010,155.222,120.260
03-17-2010,155.248,120.260
03-18-2010,155.332,120.260
03-19-2010,155.560,120.260
03-20-2010,155.621,120.260
03-21-2010,155.669,120.260
03-22-2010,155.597,120.260
03-23-2010,155.786,120.260
03-24-2010,155.905,120.260
03-25-2010,155.917,120.260
03-26-2010,155.969,120.260
03-27-2010,156.003,120.260
03-28-2010,156.030,120.260
03-29-2010,156.024,120.260
03-30-2010,156.084,120.260
03-31-2010,156.138,120.260
04-01-2010,156.511,121.628
04-02-2010,156.686,121.628
04-03-2010,157.289,121.628
04-04-2010,157.317,121.628
04-05-2010,157.354,121.628
04-06-2010,157.442,121.628
04-07-2010,157.628,121.628
04-08-2010,157.791,121.628
04-09-2010,157.855,121.628
04-10-2010,158.004,121.628
04-11-2010,158.031,121.628
04-12-2010,158.043,121.628
04-13-2010,158.114,121.628
04-14-2010,158.283,121.628
04-15-2010,158.488,121.628
04-16-2010,158.672,121.628
04-17-2010,158.697,121.628
04-18-2010,158.778,121.628
04-19-2010,158.787,121.628
04-20-2010,159.209,121.628
04-21-2010,159.667,121.628
04-22-2010,159.734,121.628
04-23-2010,159.755,121.628
04-24-2010,159.775,121.628
04-25-2010,160.158,121.628
04-26-2010,160.191,121.628
04-27-2010,160.335,121.628
04-28-2010,160.399,121.628
04-29-2010,160.473,121.628
04-30-2010,161.518,121.628
05-01-2010,161.640,122.638
05-02-2010,161.671,122.638
05-03-2010,161.745,122.638
05-04-2010,161.832,122.638
05-05-2010,161.945,122.638
05-06-2010,161.997,122.638
05-07-2010,162.042,122.638
05-08-2010,162.156,122.638
05-09-2010,162.451,122.638
05-10-2010,162.471,122.638
05-11-2010,162.242,122.638
05-12-2010,162.328,122.638
05-13-2010,162.397,122.638
05-14-2010,162.508,122.638
05-15-2010,162.526,122.638
05-16-2010,162.604,122.638
05-17-2010,162.640,122.638
05-18-2010,163.556,122.638
